setname;date;operation;rowGroup;rowGroupIndex;category;categoryIndex;subCategory;subCategoryIndex;columnGroup;columnGroupIndex;columnSubGroup;columnSubGroupIndex;pp1;ac1;fc1;pl1;pp2;ac2;fc2;pl2;pp3;ac3;fc3;pl3;pp4;ac4;fc4;pl4
europe;2020-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;25;28;25;26;35;33;38;35;51;50;47;50;26;23;24;27
europe;2020-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;12;10;10;13;51;52;52;51;57;58;54;59;13;13;15;13
europe;2020-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;19;19;15;17;53;48;56;52;31;32;27;29;13;15;10;14
europe;2020-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;40;35;39;40;41;35;45;39;19;18;23;20;36;34;39;37
europe;2020-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;61;57;59;61;49;44;50;50;35;35;36;35;62;61;63;61
europe;2021-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;29;30;25;28;39;38;36;37;53;51;53;52;24;23;19;23
europe;2021-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;10;12;10;10;57;57;52;55;51;48;53;53;15;10;16;14
europe;2021-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;15;14;14;16;48;46;52;48;31;34;32;31;16;13;14;17
europe;2021-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;40;40;45;40;39;35;37;41;24;26;19;23;41;37;35;41
europe;2021-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;60;56;62;61;57;50;51;55;33;36;33;32;59;53;58;58
europe;2021-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;25;26;23;25;38;37;36;36;51;50;53;51;29;26;31;28
europe;2021-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;12;17;12;14;53;53;49;54;57;61;60;58;10;10;10;10
europe;2021-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;18;22;14;17;53;50;58;54;34;33;30;33;19;20;17;17
europe;2021-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;39;34;39;38;39;44;42;39;20;15;19;20;38;39;35;40
europe;2021-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;57;53;52;59;50;52;49;51;31;32;34;32;59;63;55;61
europe;2021-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;23;19;19;22;36;35;36;35;52;55;51;52;26;27;29;25
europe;2021-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;13;14;14;12;51;55;50;51;58;60;54;58;11;11;10;10
europe;2021-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;11;11;14;13;54;52;57;54;28;30;27;30;17;16;12;16
europe;2021-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;36;32;37;35;37;39;42;39;20;22;22;20;40;42;42;42
europe;2021-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;60;64;54;59;53;54;55;55;27;29;27;27;58;62;60;57
europe;2021-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;24;24;22;25;35;33;33;33;51;53;51;53;26;24;28;25
europe;2021-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;12;11;17;13;54;55;51;54;55;56;59;57;11;14;12;11
europe;2021-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;18;20;20;16;52;48;54;52;31;27;30;30;17;18;20;17
europe;2021-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;35;41;34;37;38;33;38;38;21;23;25;23;36;31;30;36
europe;2021-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;62;68;67;63;55;55;58;56;28;25;22;28;60;55;65;58
europe;2021-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;29;31;31;27;37;38;33;36;56;60;59;55;28;31;28;29
europe;2021-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;15;19;16;15;51;52;53;49;51;54;53;52;10;10;13;10
europe;2021-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;17;13;14;16;51;54;54;50;36;33;35;36;19;15;20;17
europe;2021-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;41;40;45;41;38;38;36;38;22;19;16;22;35;33;37;35
europe;2021-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;58;61;58;58;49;51;45;50;33;30;30;33;60;54;57;60
europe;2021-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;26;25;21;25;32;34;28;31;50;48;47;52;23;23;19;23
europe;2021-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;16;17;19;16;53;52;58;55;56;56;55;54;10;10;10;10
europe;2021-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;17;14;17;15;55;57;53;54;32;33;32;32;17;17;20;16
europe;2021-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;42;39;46;41;37;33;38;37;25;21;24;25;41;44;35;40
europe;2021-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;61;64;61;61;57;56;50;57;30;32;29;30;61;54;58;59
europe;2021-07-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;23;20;24;23;33;31;36;35;54;57;57;54;28;32;25;29
europe;2021-07-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;10;12;10;10;51;50;52;50;55;55;53;56;13;11;10;14
europe;2021-07-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;15;11;17;15;50;53;52;49;32;36;29;32;17;17;16;15
europe;2021-07-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;36;31;35;36;37;38;36;37;23;24;25;23;36;37;38;37
europe;2021-07-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;57;58;61;57;55;60;50;55;29;34;33;28;61;66;58;62
europe;2021-08-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;24;26;22;22;32;31;29;34;53;55;56;53;23;24;23;24
europe;2021-08-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;10;10;10;10;53;49;54;53;53;52;54;52;15;12;18;15
europe;2021-08-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;16;11;16;16;48;48;53;48;32;35;31;31;15;15;18;16
europe;2021-08-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;42;42;40;41;38;38;35;38;24;25;21;24;40;35;40;41
europe;2021-08-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;58;62;58;58;54;53;55;53;28;26;23;27;58;58;63;60
europe;2021-09-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;28;29;25;27;39;40;36;38;56;58;59;56;27;30;26;28
europe;2021-09-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;13;17;17;15;52;49;51;52;53;52;53;51;10;10;14;10
europe;2021-09-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;14;18;10;15;54;58;57;56;34;32;34;35;14;11;16;14
europe;2021-09-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;39;41;40;39;36;34;34;38;19;21;14;20;38;40;33;36
europe;2021-09-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;56;53;60;58;52;47;55;53;33;30;26;33;63;66;60;61
europe;2021-10-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;27;23;24;26;39;35;41;39;56;53;53;58;24;26;29;26
europe;2021-10-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;14;16;19;14;55;51;54;53;55;55;56;57;14;16;11;16
europe;2021-10-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;19;14;19;18;55;53;55;55;30;31;25;30;16;14;16;16
europe;2021-10-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;36;34;36;34;36;42;33;36;24;25;26;24;38;35;41;37
europe;2021-10-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;59;57;61;59;54;55;61;54;32;34;39;33;63;64;64;62
europe;2021-11-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;28;24;25;27;36;35;33;36;55;53;56;57;25;26;27;26
europe;2021-11-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;10;13;13;11;53;57;50;52;56;57;58;56;15;14;19;16
europe;2021-11-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;18;14;19;17;55;51;59;55;31;33;31;31;13;13;10;14
europe;2021-11-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;36;37;35;35;35;37;32;35;25;28;24;24;39;38;39;40
europe;2021-11-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;59;65;59;61;49;53;47;50;31;34;29;32;62;66;60;61
europe;2021-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;29;29;32;29;36;35;33;37;55;56;55;54;28;26;25;27
europe;2021-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;13;17;16;15;53;52;53;54;56;54;52;54;15;16;14;15
europe;2021-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;13;13;13;13;53;57;49;52;29;34;26;29;16;19;13;17
europe;2021-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;35;35;30;34;38;38;42;38;20;19;22;19;39;44;37;39
europe;2021-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;58;54;60;56;55;61;53;55;32;38;38;32;60;59;63;60
europe;2022-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;27;22;28;26;36;38;35;35;57;55;53;58;26;24;23;27
europe;2022-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;10;10;12;10;53;56;50;53;54;57;56;53;14;16;14;14
europe;2022-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;13;11;11;13;49;49;48;49;35;33;36;35;17;20;15;17
europe;2022-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;39;38;33;37;35;41;39;37;21;18;17;20;38;41;37;38
europe;2022-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;56;59;54;58;51;56;57;52;33;35;35;33;59;66;66;59
europe;2022-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;29;32;30;30;38;41;36;37;58;61;57;57;28;24;30;29
europe;2022-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;15;12;18;14;54;53;51;54;58;58;60;57;10;13;10;10
europe;2022-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;18;14;21;18;53;54;51;53;34;31;33;35;15;15;16;16
europe;2022-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;37;39;36;37;39;36;37;40;19;24;14;18;36;34;37;34
europe;2022-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;59;60;64;59;54;59;56;53;32;30;38;33;61;61;64;60
europe;2022-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;28;25;25;26;31;36;29;31;55;53;56;55;27;28;28;27
europe;2022-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;10;10;12;10;54;54;50;53;54;49;55;53;10;10;15;10
europe;2022-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;12;16;15;11;54;52;52;54;32;31;33;31;17;15;17;18
europe;2022-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;35;38;32;37;40;37;40;39;18;24;17;19;36;35;37;36
europe;2022-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;60;64;61;60;53;50;51;54;29;30;36;30;63;63;61;61
europe;2022-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;24;27;21;24;36;40;40;36;52;49;55;50;23;20;19;23
europe;2022-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;16;17;18;16;52;55;50;53;54;58;52;54;12;11;13;12
europe;2022-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;14;11;14;14;53;52;55;54;34;32;35;34;19;21;20;18
europe;2022-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;36;39;32;37;35;41;38;35;25;22;29;25;35;37;36;35
europe;2022-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;61;58;66;62;52;51;56;54;34;39;36;32;63;62;66;61
europe;2022-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;22;26;24;23;39;38;38;37;56;51;56;54;27;27;28;26
europe;2022-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;10;10;12;10;51;47;46;50;53;49;54;52;13;17;18;14
europe;2022-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;19;14;18;19;53;51;53;55;36;36;34;36;18;20;16;18
europe;2022-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;39;35;42;38;37;39;37;36;20;22;15;20;38;37;41;39
europe;2022-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;61;56;57;62;56;58;55;56;35;29;33;34;58;59;53;57
europe;2022-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;24;22;22;24;31;31;30;32;57;55;59;56;24;20;22;23
europe;2022-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;11;10;10;10;53;56;50;54;57;55;62;58;12;14;10;14
europe;2022-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;15;19;18;17;51;52;55;52;34;33;34;36;15;16;13;16
europe;2022-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;40;34;40;38;35;41;33;35;24;20;27;22;37;38;35;39
europe;2022-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;63;58;62;64;52;52;59;54;33;32;30;32;60;61;63;62
europe;2022-07-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;25;27;25;26;38;39;34;38;57;54;60;55;25;22;23;27
europe;2022-07-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;12;15;10;12;55;56;57;56;57;58;53;58;10;10;13;10
europe;2022-07-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;16;14;13;18;50;53;51;49;32;34;31;31;16;18;13;17
europe;2022-07-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;37;39;37;36;36;38;42;37;23;23;21;22;40;40;43;41
europe;2022-07-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;58;56;60;60;54;51;61;56;32;28;34;31;61;55;59;59
europe;2022-08-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;23;28;27;23;33;34;29;33;53;51;54;53;25;21;25;25
europe;2022-08-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;11;13;12;10;57;53;56;56;56;58;58;54;10;11;10;10
europe;2022-08-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;17;13;20;15;55;55;58;56;33;36;36;34;13;17;18;15
europe;2022-08-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;37;40;41;38;39;38;43;38;22;18;20;21;42;45;44;41
europe;2022-08-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;60;59;54;59;51;55;51;51;34;35;32;34;62;63;60;61
europe;2022-09-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;25;25;30;26;38;40;40;37;52;49;49;53;24;27;26;23
europe;2022-09-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;12;15;10;10;54;51;49;54;55;52;57;57;14;16;15;15
europe;2022-09-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;17;18;21;17;49;45;50;50;33;29;31;32;13;11;13;13
europe;2022-09-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;36;32;33;35;41;38;38;39;24;24;22;23;40;38;40;41
europe;2022-09-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;61;62;54;61;52;58;48;53;33;39;39;33;62;61;55;62
europe;2022-10-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;27;27;29;27;37;40;34;37;54;53;57;54;28;25;32;29
europe;2022-10-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;11;10;12;10;54;50;57;55;58;60;61;57;15;11;11;16
europe;2022-10-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;18;13;20;18;50;53;49;52;32;27;28;30;14;13;12;15
europe;2022-10-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;36;39;33;36;37;38;35;36;21;25;20;22;35;36;37;36
europe;2022-10-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;57;54;60;58;51;56;51;49;31;37;35;31;61;55;65;61
europe;2022-11-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;29;25;33;30;39;38;34;38;57;58;56;58;28;23;28;26
europe;2022-11-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;15;17;12;14;54;52;54;52;54;50;55;53;12;10;15;14
europe;2022-11-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;14;19;12;15;52;56;51;53;30;26;28;30;13;13;11;12
europe;2022-11-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;38;35;38;40;41;37;39;39;22;25;19;23;40;36;42;42
europe;2022-11-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;59;57;60;57;53;54;56;54;29;30;25;28;64;58;63;63
europe;2022-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;24;25;26;23;33;36;36;33;55;56;58;54;27;27;26;25
europe;2022-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;16;18;18;16;49;51;46;50;53;52;55;55;15;18;18;15
europe;2022-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;12;13;16;12;48;48;50;49;35;34;35;34;17;14;12;17
europe;2022-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;34;34;31;35;34;37;34;36;20;17;22;21;34;38;40;34
europe;2022-12-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;59;55;59;61;56;60;56;56;32;30;37;33;62;68;61;63
europe;2023-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;27;24;28;28;38;37;33;38;54;51;51;54;23;19;25;24
europe;2023-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;13;13;13;14;54;56;57;56;52;56;48;53;13;16;13;15
europe;2023-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;12;11;13;13;52;56;49;52;30;35;30;30;15;12;15;16
europe;2023-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;41;45;44;41;36;36;36;36;20;26;25;20;36;32;36;37
europe;2023-01-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;57;56;63;59;55;60;56;55;33;34;37;32;61;56;59;60
europe;2023-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;29;31;24;29;37;40;39;35;53;57;50;55;24;20;25;23
europe;2023-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;12;12;17;13;54;51;52;55;51;53;48;51;10;10;11;10
europe;2023-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;15;14;12;14;52;51;54;51;29;33;32;31;15;17;16;13
europe;2023-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;42;41;43;42;41;44;39;40;20;20;15;21;40;46;45;42
europe;2023-02-28T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;60;62;58;62;53;49;60;54;34;29;34;33;60;56;60;59
europe;2023-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;25;22;27;25;37;38;38;37;57;55;59;57;25;26;29;26
europe;2023-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;14;14;15;14;50;48;50;52;56;60;52;56;16;19;18;15
europe;2023-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;14;12;16;12;50;51;50;50;32;33;31;33;14;15;10;14
europe;2023-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;42;37;40;41;37;36;32;36;21;17;19;21;39;39;37;40
europe;2023-03-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;60;56;55;59;53;48;47;51;32;29;26;32;57;56;52;56
europe;2023-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;26;28;25;27;37;33;38;37;54;57;49;54;25;29;23;26
europe;2023-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;10;10;11;10;52;53;49;54;54;51;52;53;13;10;11;11
europe;2023-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;14;14;13;15;51;55;55;53;30;33;30;30;16;16;19;16
europe;2023-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;41;42;44;41;35;36;33;35;24;20;27;23;40;44;44;39
europe;2023-04-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;63;62;67;63;49;55;56;50;29;31;27;30;61;54;64;60
europe;2023-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;24;28;23;23;34;34;32;35;55;55;53;56;26;22;27;25
europe;2023-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;12;15;10;10;49;47;51;51;54;50;57;52;12;15;15;13
europe;2023-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;15;18;14;17;54;52;54;56;30;30;28;28;12;14;13;14
europe;2023-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;35;36;38;35;38;34;38;39;21;17;27;22;39;34;42;39
europe;2023-05-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;63;62;57;63;51;45;47;51;30;25;35;28;62;63;64;63
europe;2023-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;26;31;25;27;34;30;32;33;51;54;50;51;24;29;25;24
europe;2023-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;Preowend;2;Cat. A;1;10;12;10;10;51;56;49;51;59;61;59;57;12;16;14;12
europe;2023-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;New;1;Cat. A;1;14;18;11;14;50;47;46;49;32;36;32;33;12;10;17;14
europe;2023-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;37;42;33;37;35;29;38;33;20;16;21;22;42;42;38;41
europe;2023-06-30T00:00:00+01:00;+;Switzerland;18;Zurich;24;Suburb;2;Preowend;2;Cat. B;2;64;59;67;63;50;48;52;50;32;32;34;32;58;59;59;58
europe;2023-07-31T00:00:00+01:00;+;Switzerland;18;Zurich;24;City;1;New;1;Cat. A;1;24;23;28;23;32;30;30;33;51;50;50;53;24;22;25;24
